DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1437278,0001,0003,11,0,362,0,3.58,1,342,0.29,3381.67,221.45,18,99.08,12.12,30.02,16.45,149.7,4.25,57.11,8.2,21358,597300,27053.34,473.7,362,362,100,149.75,0.29,2913.2,2717.41,221.37,163.18,0,0,201.24,56.2,2.65,9.47,137.09,0.35,6.08,0,2503.82,145.3,12.67,3.52,5,5,5,0,60,0,65,6.91,25.39,56.76,1591,903,-115.38,0,8,5
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0001,08,0,0,NaN,NaN,0,0,NaN,273.96,27.3,0,99.25,20.89,2.56,3.6,82.82,2.42,16.93,2.37,0,0,2191.71,129.44,0,0,100,84.99,NaN,599.99,0,27.68,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,31.14,1111,346,-119.45,0,34,12
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0002,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0002,08,0,0,NaN,NaN,0,0,NaN,598.97,109.61,0,99.54,11.85,7.53,8.09,54.95,3.73,16.44,3.23,0,0,4791.8,291.4,0,0,100,56.07,NaN,838.33,0,109.18,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,11.18,1217,136,-119.85,0,23,12
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0003,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PHILIPS_HWY,1439278,0001,0003,08,0,0,NaN,NaN,0,0,NaN,255.64,37.7,0,98.89,10.92,4.07,5.21,52.3,1.44,10.9,2.06,0,0,2045.11,187.62,0,0,100,53.84,NaN,473.43,0,40.48,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,31.93,1281,409,-119.48,0,21,174
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0001,10,0,1154,0,2.16,19,1107,1.72,14676.4,1335.38,46,98.62,7.25,78.13,49.69,104.91,1.51,82.04,18.99,206566,9559736,117411.22,1431.06,1154,1154,100,105.04,1.72,13525.28,10651.89,1337.36,213.94,0,0,3922.19,123.04,1.83,1.8,90.87,2.14,8.13,0,6725.84,524.5,11.78,1.18,15,15,15,0,218,0,229,29,9.2,28.85,8105,2338,-115.36,0,105,135
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0001,11,0,481,0,1.19,9,464,1.94,4501.17,347.38,20,97.52,9.61,39.28,25.74,66.31,3.4,48.58,9.83,7696,645021,36009.33,741.26,481,481,100,66.18,1.94,5091.5,5061.6,346.46,143.75,0.54,0,3136.04,154.2,4.8,1.65,34.33,2.88,4.15,0,1925.56,163.6,18.56,6.8,11,11,11,1,186,0,187,61.59,44.51,26.64,1325,353,-115.2,0,13,14
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0002,10,0,820,0,0.09,8,778,1.03,11421.54,487.3,30,99.65,7.3,62.48,36.12,87.76,1.04,87.84,8.67,2460,2620720,91372.31,1040.2,820,820,100,87.81,1.03,11931.39,9292.29,487.7,372.86,0,0,4192.17,128.81,2.35,3.42,69.6,1.41,6.24,0,5099.74,263.34,13.05,0.82,14,14,14,0,209,0,206,35.14,26.41,20.33,3193,649,-115.5,0,104,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0002,11,0,160,0,1.9,0,165,0,1188.18,41.01,8,99.35,7.53,6.4,4.11,80.66,4.47,80.28,7.12,1280,67520,9505.47,118.4,160,160,100,82.07,0,312.34,273.19,41.12,157.64,0,0,165.69,14.18,3.06,8.59,72.37,0,2.5,0,107.5,23.63,6.8,4.7,7,7,7,0,113,0,110,53.05,34.49,22.95,414,95,-115.72,0,5,8
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0003,10,1,668,0.15,2.59,7,639,1.1,18805.79,1252.3,27,99.8,2.91,59.53,36.94,161.35,4.08,141.42,23.38,52382,2020032,150446.3,1063.83,668,667,100,161.54,1.1,18612.02,9976.76,1252.41,206.81,0,0,7479.25,329.79,1.67,13.01,107.45,1.65,1.16,0.22,2460.76,168.8,10.15,0.93,12,12,12,0,215,0,212,40.19,26.33,39.63,2950,1169,-115.5,0,170,7
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1437035,0001,0003,11,0,123,0,1.04,0,112,0,1294.94,591.94,10,98.69,2.84,15.98,6.55,160.52,29.1,54.96,41.15,492,47478,10359.5,188.5,123,123,100,160.67,0,943.78,942.71,591.85,173.42,0,0,844.39,499.09,2.38,32.24,132.77,0,0,0,98.32,14.93,7.18,5.7,8,8,8,0,91,0,91,89.47,84.33,29.32,382,112,-115.58,0,5,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1439035,0001,0001,08,0,80,0,2.2,2,63,3.17,581.02,35.41,14,95.01,29.15,4.04,6.76,22.29,3.02,19.11,1.95,1360,61760,4648.14,243.23,80,80,100,22.38,3.33,715.9,477.82,35.37,15.4,0,0,343,10.08,28.38,2.59,18.71,4.76,32.5,0,134.67,6.45,52.65,2.93,8,8,8,0,16,0,21,47.91,28.49,14.3,755,108,-120.09,0,9,17
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1439035,0001,0002,08,0,30,0,1.45,0,35,0,86.67,13.18,1,99.74,10.44,1.51,1.66,67.56,2.42,11.61,1.94,270,18660,693.38,59.7,30,30,100,69.62,0,130.76,6.14,13.08,NaN,NaN,NaN,0,0,NaN,NaN,35.76,0,0,0,6.09,0.81,18.37,1.12,0,0,0,0,0,0,0,0,0,13.7,613,84,-120.24,0,24,9
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1439035,0001,0003,08,0,46,0,0.59,0,46,0,47.19,2.92,2,99.68,17.06,0.46,0.65,44.37,1.94,16.03,1.42,92,15594,377.49,23.56,46,46,100,45.99,0,40.3,18.84,2.92,NaN,NaN,0,0,0,NaN,NaN,28.89,0,0,0,18.84,0.91,20.85,1.15,1,1,1,0,0,0,1,0,0,48.66,337,164,-119.58,0,15,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_PONTE_VEDRA,1439035,0001,0004,08,0,28,0,1.68,0,24,0,94.59,12.41,2,99.98,10.57,0.88,1.33,54.44,7.66,15.81,3.13,196,11648,756.68,47.86,28,28,100,54.45,0,90.85,35.95,12.35,NaN,NaN,0,0.01,0.01,1.15,5.59,44.3,0,25,0,35.94,1.9,11.33,3.96,1,1,1,0,0,0,1,0.01,0.05,12.22,409,50,-120.5,0,24,7
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_TRAM_RD,1439877,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_TRAM_RD,1439877,0001,0002,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,ATT_TRAM_RD,1439877,0001,0003,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,AVENUES_PT_TOWERS,1439033,0001,0001,08,0,131,0,0.11,1,117,0.85,1719.53,274.52,4,99.64,12.73,19.17,24.48,58.99,3.41,15.61,3.18,262,238682,13756.24,881.1,131,131,100,60.15,0.85,2399.32,353.05,275.55,NaN,NaN,NaN,0,0,NaN,NaN,45.93,0.85,3.33,0,353.05,13.03,11.96,1.92,0,0,0,0,0,0,0,0,0,10.22,1820,186,-119.48,0,4,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,AVENUES_PT_TOWERS,1439033,0001,0002,08,0,194,0,0.35,3,242,1.24,322.64,84.65,5,98.07,11.21,7.01,6.39,52.59,2.96,11.22,2.68,1164,332516,2581.15,230.04,194,194,100,54.07,1.24,569.08,190.72,84.98,NaN,NaN,NaN,0,0,NaN,NaN,42.03,1.24,56.16,0,190.72,10.69,13.81,1.66,0,0,0,0,0,0,0,0,0,19.67,1708,336,-120.29,0,0,6
09/04/2025,09,5GNR,Florida,143,Jacksonville,AVENUES_PT_TOWERS,1439033,0001,0003,08,0,206,0,0,1,200,0.5,318.83,28.07,4,97.22,16.98,3.87,4.86,44.84,1.85,14.58,1.61,0,173040,2550.66,175,206,206,100,46.41,0.5,491.19,284.57,28.16,21.21,0,0,0.14,0.23,1.81,3.21,44.02,0.7,82.35,0,284.4,8.5,12.9,1.92,1,1,1,0,56,0,56,0.03,0.8,9.52,840,80,-120.36,0,1,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,01,0,5,0,0,1,4,25,1.17,0.08,1,99.61,3.83,0.01,0,53.09,1.51,73.28,10.37,0,105,9.36,0.13,5,5,100,53.09,25,0.73,0.02,0.07,NaN,NaN,NaN,0,0,NaN,NaN,4.5,25,0,0,0.02,0.02,28.74,1.52,0,0,0,0,0,0,0,0,0,71.43,21,15,-129,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,02,0,0,NaN,NaN,0,0,NaN,0.34,0,0,NaN,NaN,0,0,NaN,NaN,116.34,NaN,0,0,2.69,0.02,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,03,0,0,NaN,NaN,0,0,NaN,0.66,0,0,NaN,NaN,0,0,NaN,NaN,134.17,NaN,0,0,5.25,0.04,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,05,0,0,NaN,NaN,0,0,NaN,1.11,0,0,NaN,NaN,0,0,NaN,NaN,182.86,NaN,0,0,8.91,0.05,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,06,0,0,NaN,NaN,0,0,NaN,0.54,0,0,NaN,NaN,0,0,NaN,NaN,136.31,NaN,0,0,4.33,0.03,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431037,0001,0001,07,0,4,0,0,3,4,75,2.66,0.01,0,94.01,15.26,0,0,182.72,0.01,215.87,3.86,0,88,21.26,0.1,4,4,100,182.72,75,5.67,5.67,0.01,NaN,NaN,NaN,0,0,NaN,NaN,182.72,75,NaN,0,5.67,0.01,15.26,0.01,0,0,0,0,0,0,0,0,0,95.45,22,21,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,01,0,12,0,0,1,19,5.26,46,3.35,2,97.45,10.39,0.59,0.17,65.02,0.34,77.18,6.31,0,720,367.99,4.77,12,12,100,65.02,5.26,67.46,57.47,3.3,NaN,NaN,NaN,0,0,NaN,NaN,76.92,5.26,0,0,57.47,2.51,10.79,0.29,0,0,0,0,0,0,0,0,0,43.33,60,26,-128.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,02,0,0,NaN,NaN,0,0,NaN,12,0,0,NaN,NaN,0,0.04,NaN,NaN,96.3,NaN,0,0,96.01,1,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,03,0,0,NaN,NaN,0,0,NaN,22.02,0,0,NaN,NaN,0,0.06,NaN,NaN,115.29,NaN,0,0,176.12,1.53,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,05,0,0,NaN,NaN,0,0,NaN,14.06,0,0,NaN,NaN,0,0.06,NaN,NaN,74.05,NaN,0,0,112.46,1.52,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,06,0,0,NaN,NaN,0,0,NaN,13.06,0,0,NaN,NaN,0,0.04,NaN,NaN,85.7,NaN,0,0,104.51,1.22,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431038,0001,0002,07,1,14,7.14,7.14,0,10,0,18.25,3.77,2,99.21,4.91,0.34,0.12,50.64,1.45,45.34,12.34,50,700,145.99,3.22,14,13,100,50.64,0,44.52,4.94,3.68,NaN,NaN,NaN,0,0,NaN,NaN,29.07,0,0,7.14,4.94,0.64,15.85,0.92,0,0,0,0,0,0,0,0,0,36,50,18,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,01,0,6,0,0,3,7,42.86,34.7,0.77,1,98.55,27.08,0.14,0.11,133.96,0.48,94.15,6.17,0,150,277.61,2.95,6,6,100,133.96,42.86,80.56,79.44,0.77,NaN,NaN,NaN,0,0,NaN,NaN,142.39,42.86,0,0,79.44,0.45,27.57,0.63,0,0,0,0,0,0,0,0,0,44,25,11,-129,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,02,0,0,NaN,NaN,0,0,NaN,11.18,0,0,NaN,NaN,0,0.03,NaN,NaN,96.56,NaN,0,0,89.44,0.93,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,03,0,0,NaN,NaN,0,0,NaN,11.47,0,0,NaN,NaN,0,0.04,NaN,NaN,88.65,NaN,0,0,91.76,1.04,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,05,0,0,NaN,NaN,0,0,NaN,16.27,0,0,NaN,NaN,0,0.04,NaN,NaN,108.49,NaN,0,0,130.17,1.2,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,06,0,0,NaN,NaN,0,0,NaN,11.53,0,0,NaN,NaN,0,0.03,NaN,NaN,97.33,NaN,0,0,92.22,0.95,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1431039,0001,0003,07,0,8,0,3.85,4,8,50,23.75,1.02,2,98.24,9.32,0.17,0.1,57.79,0.24,71.99,6.81,8,208,189.98,2.64,8,8,100,57.79,50,25.47,25.47,1,NaN,NaN,NaN,0,0,NaN,NaN,57.81,50,NaN,0,25.47,0.93,9.31,0.24,0,0,0,0,0,0,0,0,0,64,25,16,-125,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0001,10,0,2395,0,3.31,22,2528,0.87,36635.22,2350.01,85,98.64,7.36,96.2,79.57,85.65,1.3,127.9,27.14,1118465,33786265,293081.78,2291.51,2395,2395,100,85.69,0.87,36165.71,32936.29,2349.77,139.79,0.27,0,16505.32,887.17,2.11,0.98,71.25,1.35,0.18,0,16420.54,1008.23,13.1,1.62,36,36,36,3,1116,0,1108,45.64,37.76,43.09,13640,5878,-114.88,0,167,431
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0001,11,0,1036,0,2.06,6,1045,0.57,6240.99,1252.51,38,99.14,6.66,57.71,28.83,121.9,5.69,60.13,24.11,64232,3122504,49927.88,830.35,1036,1036,100,121.38,0.57,5639.27,5392.38,1248.2,182.73,0,0,3335.18,887.99,5.1,5.89,69.58,1.66,0,0,2057.2,217.42,8.57,4.69,25,25,25,0,683,0,684,59.14,71.14,41.46,2952,1224,-115.02,0,14,61
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0002,10,0,249,0,0.36,3,263,1.14,8924.42,562.8,19,99.8,18.57,43.73,41.91,40.43,5.16,59.15,14.3,1992,551535,71395.38,1207.1,249,249,100,40.33,1.14,8155.98,7738.17,562.58,34.51,0,0,5933.24,164.87,22.59,1.61,102.86,1.71,0.22,0,1804.93,276.5,9.6,6.99,8,8,8,0,88,0,78,72.75,29.31,25.96,2207,573,-115.47,0,245,8
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0002,11,0,144,0,0.21,1,134,0.75,1082.41,103.51,8,99.72,7.1,9.73,5.52,91.15,18.32,54.42,11.82,144,69984,8659.3,159.11,144,144,100,91.14,0.75,896.95,894.57,103.28,8.19,0,0,0.39,0.45,12.63,0.91,91.14,1.12,0,0,894.18,94.26,7.1,18.66,2,2,2,0,45,0,46,0.04,0.43,26.19,485,127,-115.78,0.01,4,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0003,10,1,1499,0.07,3.03,22,1517,1.45,20153.51,2569.42,61,99.49,7.99,83.31,59.96,85.46,3.3,93.36,34.27,794940,26199522,161228.12,1726.94,1499,1498,100,85.52,1.45,17386.95,14692.57,2565.59,28.23,1.69,0,21.7,84.45,2.07,3.18,80.15,1.44,0.1,0.07,14648.79,1945.9,8.47,3.08,4,4,4,1,59,0,66,0.12,3.29,47.35,16959,8030,-115.04,0,244,25
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1437216,0001,0003,11,0,579,0,3.51,2,577,0.35,5252.34,536.02,23,99.79,11.72,38.41,24.33,142.66,8.92,59.97,15.51,61374,1747422,42018.7,700.68,579,579,100,142.61,0.35,5377.72,5249.24,536.23,114.63,0,0,0.81,0.09,4.03,1.95,142.64,0.35,0,0,5248.42,471.56,11.88,9.02,1,1,1,0,5,0,5,0.02,0.02,50.07,2912,1458,-115.2,0,11,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1439216,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1439216,0001,0001,08,1,181,0.55,1.34,2,177,1.13,1289.43,87.05,5,99.51,14,9.83,14.73,56.55,2.12,19.45,1.97,4908,367068,10315.45,530.26,181,180,100,58.62,1.13,1449.52,290.96,90.89,28.36,0,0,42.3,0.92,70.59,2.94,40.31,1.19,21.74,0.59,248.66,11.76,23.46,2.04,3,3,3,0,9,0,11,2.92,1.01,26.59,2012,535,-119.2,0,77,15
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1439216,0001,0002,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,BANK_OF_AMERICA,1439216,0001,0002,08,0,78,0,0.23,0,78,0,165.3,66.31,3,98.96,8.46,5.04,4.75,72.26,5.29,7.73,2.93,156,68016,1322.42,171.02,78,78,100,75.67,0,819.73,59.98,66.44,NaN,NaN,NaN,0,0,NaN,NaN,22.18,0,28.57,0,59.98,9.09,10.66,2.13,0,0,0,0,0,0,0,0,0,16.55,870,144,-120.09,0,60,2
